id,lcd,pld,void_fraction,surface_area_m2cm3,pressure_2.5(bar)
sdv-id-11953,1.649160255,1.380480088,5.732758916,4.43225157,1.108270091
sdv-id-11954,2.834648738,1.792655626,5.370765976,3.302104452,1.032145841
sdv-id-11955,2.73447545,1.637776888,6.102813589,3.83464847,1.032534206
sdv-id-11956,3.415225752,1.943485522,5.411391653,4.190714252,0.859441771
sdv-id-11957,3.254367706,2.045805468,6.28835301,3.669943068,0.635730645
sdv-id-11958,2.944961997,1.651951115,5.563013109,3.893818187,1.142635706
sdv-id-11959,4.02614691,2.631702036,6.653672134,4.859701716,0.504860603
sdv-id-11960,2.400083287,2.175249257,5.168549638,4.158407537,0.856011403
sdv-id-11961,1.240231233,1.249666832,2.908834307,1.290204316,0.624478383
sdv-id-11962,3.750073228,2.58404967,6.221158879,3.179643493,0.604045457
sdv-id-11963,1.488291883,1.091404283,3.961557063,3.408754777,1.05935761
sdv-id-11964,2.730661106,2.41660962,5.341823798,4.235475415,1.00532437
sdv-id-11965,3.671102761,1.930710348,5.611664515,3.367751016,0.63654171
sdv-id-11966,1.854951179,1.663307624,5.46088646,4.199754863,1.18956286
sdv-id-11967,4.567083238,3.155743783,6.40460579,6.882648647,0.862501533
sdv-id-11968,2.236597783,2.011808287,4.742474631,2.452317119,0.932176404
sdv-id-11969,1.279898203,1.123891534,3.860193819,3.683279855,0.954636798
sdv-id-11970,1.217725729,1.079005538,2.790509876,3.399067866,1.094511503
sdv-id-11971,2.76914226,2.291820669,5.548065198,4.643045817,0.86303182
sdv-id-11972,3.951024034,2.212514389,5.823832792,3.512514294,1.083064355
sdv-id-11973,2.044049584,1.428279824,5.452987084,3.588154405,0.746569409
sdv-id-11974,1.599816196,1.375081445,3.631961699,3.697341595,0.996670963
sdv-id-11975,1.330869224,1.100421736,3.107507614,2.713500061,1.043227702
sdv-id-11976,1.376396527,1.263837777,3.097269004,4.575944625,1.096322157
sdv-id-11977,2.944229782,1.878052862,5.31982967,4.862860729,0.923699724
sdv-id-11978,3.068140875,2.814434074,5.897095037,5.088314148,0.880048394
sdv-id-11979,1.182904503,1.049919486,3.139000362,3.978286592,0.715916239
sdv-id-11980,2.006854725,1.677825066,5.161574142,2.905792637,0.957809721
sdv-id-11981,2.128312462,2.00807281,4.613081637,3.919510869,1.237415951
sdv-id-11982,2.180933103,1.483724834,5.153270435,4.189208686,0.845786182
sdv-id-11983,2.472627464,2.404408534,4.9315244,3.94408812,0.550971466
sdv-id-11984,2.312822157,1.693191971,4.477068354,1.845150172,1.196221075
sdv-id-11985,2.679824048,2.04260858,4.49122028,3.803687304,1.107566464
sdv-id-11986,2.547538094,2.133030154,5.614428698,4.127864794,0.707492687
sdv-id-11987,2.08277611,2.070807994,5.728045022,4.477028928,1.038017195
sdv-id-11988,2.045795738,1.329331972,4.936929089,3.661308333,0.991527841
sdv-id-11989,2.520327871,2.863614616,5.482623094,3.232740756,0.576393707
sdv-id-11990,2.399623485,1.274238379,4.346109552,2.842547912,0.649373568
sdv-id-11991,2.594566968,1.579772639,5.460773937,5.337665752,0.90974122
sdv-id-11992,2.006952251,1.539335989,5.67494825,3.865513441,0.692798757
sdv-id-11993,1.925584599,1.809212981,4.734102521,2.859360762,0.695950448
sdv-id-11994,3.805424032,1.768086243,5.694657915,2.316497718,0.639719291
sdv-id-11995,2.95542301,3.416237933,6.155529015,3.835330613,0.970831501
sdv-id-11996,2.148372947,1.26110713,5.666373546,5.739544059,1.181774229
sdv-id-11997,4.185008558,3.527553939,6.015535835,3.673073477,0.640221784
sdv-id-11998,5.985555862,5.832489064,6.61254563,3.519313474,1.106617367
sdv-id-11999,1.610663612,1.135268624,3.716019656,4.13659786,1.066478898
sdv-id-12000,2.978394368,1.317520253,5.174806975,4.026043833,0.726361259
sdv-id-12001,1.30259746,1.313267228,3.81475397,3.604813272,0.976149736
sdv-id-12002,2.100042853,2.494362457,4.960830493,2.88037228,0.738018814
sdv-id-12003,1.765690632,1.255132918,4.885140928,4.568003769,1.170684577
sdv-id-12004,1.920858942,1.750156079,5.421198554,4.468096992,1.035131977
sdv-id-12005,1.443302333,1.040381814,4.179388534,2.472956214,1.117563989
sdv-id-12006,4.032701818,2.505020071,5.978205413,2.257827763,0.801201229
sdv-id-12007,2.634740211,2.492315345,4.94586444,2.237759911,0.549597588
sdv-id-12008,1.379309148,1.248051945,4.397823201,4.192124207,0.878330348
sdv-id-12009,3.21082996,2.23983573,5.617743693,3.734072014,1.105209026
sdv-id-12010,2.686628528,2.126795547,5.748693729,4.882579401,1.122887645
sdv-id-12011,1.788954378,1.605133528,4.728827028,4.008899195,1.182390362
sdv-id-12012,1.96615515,1.236818275,4.553906176,3.766445055,1.009780337
sdv-id-12013,1.595012186,1.611922612,5.084266377,4.447600949,0.788254182
sdv-id-12014,3.079735299,1.827947986,6.032932309,4.717832268,0.90832624
sdv-id-12015,3.272245157,3.878820781,5.864384646,3.708467873,0.825923729
sdv-id-12016,2.57201057,2.803398023,5.541558055,5.737538318,1.083902482
sdv-id-12017,3.230520184,2.620817776,5.969797748,4.582887145,0.793972585
sdv-id-12018,2.654050388,3.781537311,5.382796585,5.002059082,0.900249595
sdv-id-12019,3.457171639,3.415120707,5.603413039,3.895219611,1.072155266
sdv-id-12020,2.019051026,1.111976527,4.198737943,3.923399238,0.77351242
sdv-id-12021,4.253543699,3.860940912,6.12007506,3.256236782,0.360515404
sdv-id-12022,1.43461915,1.306255241,3.751676757,2.743582517,1.027329966
sdv-id-12023,2.448370167,1.688750159,5.773685108,5.503106048,0.946424506
sdv-id-12024,2.257817541,1.200138054,4.578098854,1.217360608,0.933437656
sdv-id-12025,1.252088836,1.640895649,3.591209519,4.698137427,1.036611341
sdv-id-12026,2.684815539,2.402617199,5.669642528,3.988113582,1.024053967
sdv-id-12027,1.877545995,1.943491315,5.624553201,3.488893457,1.083837384
sdv-id-12028,2.374418533,1.875129953,5.54685293,4.947895019,1.227472688
sdv-id-12029,3.205375719,1.999874261,5.482266122,3.262217148,0.875554459
sdv-id-12030,1.946170537,2.689003009,5.221830061,4.971071811,1.203368119
sdv-id-12031,1.373375219,1.22157174,4.103531615,2.762295821,0.98039169
sdv-id-12032,2.611141821,1.5623479,5.872213886,4.404747477,0.865305471
sdv-id-12033,2.034008845,2.971155173,5.233943914,3.364854646,0.916180893
sdv-id-12034,1.51228208,1.035295158,3.568529599,3.838112013,1.09079296
sdv-id-12035,3.338817291,3.17039762,6.096043132,4.450498236,0.769267681
sdv-id-12036,3.051645101,1.692451942,5.163135901,4.190763513,0.882428733
sdv-id-12037,3.109090109,1.41330351,5.911545122,2.745640886,1.027152608
sdv-id-12038,2.321207719,3.147280106,5.97865463,4.561316121,0.904877886
sdv-id-12039,1.953787485,1.185453039,4.833390616,3.63105803,0.72806416
sdv-id-12040,1.378194572,1.1516208,3.539640315,3.309996823,1.10234989
sdv-id-12041,2.375898621,2.718063223,4.692259031,1.960888724,0.695954692
sdv-id-12042,1.852192284,1.184918785,4.969550626,3.850130802,1.03823631
sdv-id-12043,1.201731624,1.009956062,3.078416764,2.738253615,1.272466819
sdv-id-12044,2.379988663,1.380132395,5.537806088,1.586298648,0.723517908
sdv-id-12045,2.298497528,2.390675164,4.265433143,3.801090121,0.924712907
sdv-id-12046,1.738697683,1.509394949,4.201555453,6.177022209,1.07909351
sdv-id-12047,1.374711178,1.374905507,4.560053307,5.775788636,1.227429921
sdv-id-12048,1.698033537,1.461816413,4.701026569,3.911134281,0.970266334
sdv-id-12049,2.748064603,1.639514372,5.152068377,3.579039153,0.585845636
sdv-id-12050,1.408694814,1.524684566,4.511124056,4.491558294,1.13657762
sdv-id-12051,1.636326534,1.264073267,4.744504406,4.20433033,1.050229977
sdv-id-12052,5.167760252,3.220372426,6.188862007,1.762873023,0.540951627
sdv-id-12053,2.479984687,1.955180886,5.128466534,3.697638395,0.84767504
sdv-id-12054,1.978912747,2.17132603,5.619583342,4.910539667,1.084773677
sdv-id-12055,2.49480763,1.815167856,5.926991389,4.85644619,0.817847515
sdv-id-12056,1.377889128,1.05769351,5.086732538,4.619224598,1.148051615
sdv-id-12057,3.359830819,1.704727451,5.920319644,4.636842497,0.868137728
sdv-id-12058,1.795927286,1.310365996,4.645669265,2.068166018,0.707692745
sdv-id-12059,1.346532336,1.443101578,4.948224153,4.235543413,0.946233465
sdv-id-12060,1.898318236,2.941069665,4.782741931,4.3205796,0.920155199
sdv-id-12061,1.484385008,1.332249431,4.413713007,4.420184225,1.169140256
sdv-id-12062,1.368420115,1.481441423,4.882384324,6.003733396,1.140479811
sdv-id-12063,2.859859183,1.942094919,5.803259482,4.555727524,0.969457745
sdv-id-12064,2.7620659,2.794843462,5.861402227,4.654760651,0.805390625
sdv-id-12065,2.375892745,2.281125641,4.816692752,3.047332498,0.69646808
sdv-id-12066,1.337479678,1.089358165,3.420074228,2.792920317,0.667640185
sdv-id-12067,1.599932188,2.69364238,4.769474255,4.337710471,0.902875221
sdv-id-12068,3.443379057,4.640138654,5.387693053,4.573948719,1.102753095
sdv-id-12069,5.32914254,4.050707661,6.44642459,5.995073777,0.773286227
sdv-id-12070,4.085665547,3.239143791,6.752467618,6.475773356,1.10452879
sdv-id-12071,1.685771459,1.241526382,4.705112093,3.634237126,1.007122164
sdv-id-12072,4.509963446,3.865340097,5.993480383,3.121071637,1.008752374
sdv-id-12073,1.491071749,1.201993777,4.824800166,2.921874351,0.884221522
sdv-id-12074,2.906933937,3.28877025,5.975029483,4.682854773,0.862681896
sdv-id-12075,2.57942047,3.104264549,5.562850665,3.580697189,1.05116175
sdv-id-12076,1.447457791,1.361871254,3.928418336,4.087650178,0.566525173
sdv-id-12077,2.811539297,1.959056755,5.487185796,3.942027568,1.055876393
sdv-id-12078,1.1515431,1.00772248,2.505740387,4.112628326,1.120060739
sdv-id-12079,1.590433822,1.533531877,5.111855399,3.833358217,0.918773476
sdv-id-12080,2.182572226,1.604422558,4.738769032,3.733223365,0.860045941
sdv-id-12081,2.186121492,2.219956441,5.025558422,3.377962929,0.894299985
sdv-id-12082,1.581447394,1.121251767,4.060782929,2.951352539,0.868576269
sdv-id-12083,2.431196179,1.341836521,5.922326637,5.882399888,0.823155571
sdv-id-12084,1.454695929,1.211252244,5.190756349,5.586198799,0.794641245
sdv-id-12085,1.162934992,1.011388057,2.256874672,2.67831133,1.099381717
sdv-id-12086,2.285779241,1.937274215,5.229703556,3.956518924,0.828960781
sdv-id-12087,2.408498666,1.48882612,5.35741902,3.854254991,0.561179852
sdv-id-12088,1.311780483,1.194827828,4.868035282,3.078553626,0.97797383
sdv-id-12089,1.477456571,1.716454333,4.953071549,2.570247097,0.954098713
sdv-id-12090,2.189624403,1.078921175,4.219958313,4.393579851,1.031216709
sdv-id-12091,1.207669847,1.070925495,3.569936534,3.420578674,0.871304418
sdv-id-12092,2.591150364,2.141635839,6.165499152,4.266946495,0.76641094
sdv-id-12093,2.895042687,3.630099825,6.073412326,4.444829961,0.964815102
sdv-id-12094,1.196515154,1.046173022,2.944445641,3.946850214,1.315962229
sdv-id-12095,4.832862525,2.474975305,6.310172012,3.055469651,0.742742828
sdv-id-12096,4.413830154,4.585294315,6.347455268,4.031707389,0.737972082
sdv-id-12097,4.568909857,4.399614611,5.927392981,3.787766127,0.719538924
sdv-id-12098,1.71893149,1.633616653,5.253291276,4.263082358,1.082978518
sdv-id-12099,1.399558753,1.265621612,4.441113483,4.379927844,0.964694956
sdv-id-12100,1.880953254,3.251834597,4.295605209,3.336506395,0.642149904
sdv-id-12101,1.288616197,1.089251476,3.07489804,3.228184664,1.131707169
sdv-id-12102,1.360860686,1.189633484,4.377365679,3.970906232,1.066651226
sdv-id-12103,1.682966466,1.221170932,4.929958836,4.31478954,1.192415567
sdv-id-12104,2.813457631,3.020084321,5.939457266,4.894037615,1.177201307
sdv-id-12105,3.264467555,2.085891442,5.58098984,3.835158359,1.03086607
sdv-id-12106,1.733396282,1.820756308,4.974394499,5.043323793,1.169343137
sdv-id-12107,2.733072056,1.432472335,5.366255922,3.974018754,0.876845941
sdv-id-12108,1.375699723,1.151118533,3.847448876,2.789388533,0.894928239
sdv-id-12109,1.566293147,1.49110781,3.481168519,2.750044432,0.997971432
sdv-id-12110,1.807217308,1.536038605,4.304651223,3.387240711,1.037834671
sdv-id-12111,1.467556512,1.028099212,4.352666247,5.093345179,1.040473045
sdv-id-12112,1.172053218,1.069096357,2.601317067,3.422780996,1.171079792
sdv-id-12113,1.348411412,1.057333727,3.249372641,3.155300981,1.134770321
sdv-id-12114,2.504827521,2.016424314,4.993693615,4.173440579,0.79513147
sdv-id-12115,4.066731199,2.957352165,6.142683419,3.901392569,0.889288967
sdv-id-12116,2.198542642,1.381655565,5.371339497,4.291666908,1.005022438
sdv-id-12117,2.987659578,2.929469299,5.629108171,3.576204336,0.913612486
sdv-id-12118,3.325397345,3.440333281,5.73000978,4.688148839,0.456421861
sdv-id-12119,2.362211813,2.271099369,4.915452848,3.502676524,1.02730154
sdv-id-12120,1.285374353,1.258754656,3.220588261,3.045685575,0.842065782
sdv-id-12121,1.646050667,1.647789042,4.472342286,3.065296293,0.898424291
sdv-id-12122,4.05430283,3.355055328,6.119923247,3.970405125,0.973006047
sdv-id-12123,1.791739107,1.227085205,4.278612632,3.227696802,1.102499012
sdv-id-12124,1.766095841,1.449898568,4.467514848,5.808301356,1.152604321
sdv-id-12125,2.031420134,2.643505605,4.613592859,4.653112013,0.925963285
sdv-id-12126,1.822127543,2.132751924,5.258398733,4.589017289,0.860535729
sdv-id-12127,1.39022967,1.098785371,2.969289556,4.342890395,1.105477276
sdv-id-12128,2.025865746,1.169941781,5.499311478,3.787974208,1.035682249
sdv-id-12129,3.044412543,1.559970117,5.427454546,3.831169396,1.009433869
sdv-id-12130,1.473578352,1.262572877,4.282425304,3.253322892,0.698588008
sdv-id-12131,1.343146862,1.096790502,2.635197531,4.089707255,0.980182062
sdv-id-12132,2.339136994,3.198465774,5.481729824,5.466899135,1.160394575
sdv-id-12133,2.30484234,1.983362672,4.481486441,3.870343746,0.639292684
sdv-id-12134,1.683383723,1.424124169,4.50066151,4.695979122,0.87860018
sdv-id-12135,2.551900188,3.7993177,5.863067896,5.889348672,0.95734442
sdv-id-12136,1.95089095,2.245870473,5.013453892,4.326111404,1.131033116
sdv-id-12137,2.176832795,1.30088757,5.577539753,3.867239441,1.182289326
sdv-id-12138,1.578532131,1.101058068,3.932362236,1.841071865,0.971084866
sdv-id-12139,2.08975992,1.731564216,5.399820412,3.149405152,0.691264027
sdv-id-12140,3.509950612,2.231685113,5.887118189,3.38300868,0.712913659
sdv-id-12141,1.630434362,1.511434607,4.884798525,5.010302227,1.260304958
sdv-id-12142,1.515059576,1.014307421,4.309446444,3.228739334,0.556470961
sdv-id-12143,1.749933679,1.288769544,4.353822868,3.805223839,1.064942945
sdv-id-12144,1.947161435,1.471448794,4.411691473,4.670984371,0.802797192
sdv-id-12145,1.400130432,1.288011061,4.116150144,3.658890961,1.030415097
sdv-id-12146,2.484365335,2.048226491,5.43679345,2.28958357,0.700866726
sdv-id-12147,3.02834758,2.631635867,5.865362582,6.578476067,1.235958407
sdv-id-12148,1.823250619,1.785557648,4.760613213,4.673451924,1.001398554
sdv-id-12149,3.30336504,2.154069943,6.078869774,4.50901177,0.849747415
sdv-id-12150,1.23373114,1.05042785,2.984616653,3.008235344,1.056655642
sdv-id-12151,2.512145839,2.992463939,6.055309356,5.425242907,0.791082487
sdv-id-12152,4.555143085,4.156556908,6.51443972,5.385528056,1.251495126
sdv-id-12153,4.29106501,3.729890238,6.183572618,3.432137851,0.396796478
sdv-id-12154,3.414951807,2.88350244,5.391595091,4.0911087,0.691486086
sdv-id-12155,2.457944045,2.035831309,4.750938887,4.608331447,1.007538704
sdv-id-12156,3.202678609,1.774162631,5.944546613,4.552437453,0.918785327
sdv-id-12157,2.737679311,2.399300101,5.350476571,4.692227651,0.935765506
sdv-id-12158,1.462029245,1.600271893,4.476565982,3.053624024,1.053397128
sdv-id-12159,4.317403839,4.413730528,6.447358578,3.618942725,0.837330088
sdv-id-12160,2.616692049,2.312213331,5.983090677,5.518436717,1.119479771
sdv-id-12161,1.920175671,2.266946813,4.48311686,5.214343993,1.026274478
sdv-id-12162,2.316318052,2.483908669,5.333712022,4.086426391,0.616737268
sdv-id-12163,2.184590797,1.228146468,5.040221527,3.378900124,0.937037581
sdv-id-12164,2.363341754,2.716584693,5.355515428,3.693223295,0.797745993
sdv-id-12165,1.791500862,1.382435852,5.128587409,4.875201203,1.116369701
sdv-id-12166,5.579628252,3.54280356,6.476765131,4.651875686,1.066930097
sdv-id-12167,2.771859185,2.414106434,5.746158629,4.691522528,0.903692351
sdv-id-12168,2.39661577,2.044187936,4.74944495,3.554817557,1.045263203
sdv-id-12169,2.00834987,2.685952478,5.42106821,4.030033969,1.021759743
sdv-id-12170,1.356623984,1.014683665,4.509027328,3.555593612,1.126481746
sdv-id-12171,1.896081621,1.697586729,5.606936745,5.03687492,1.057711274
sdv-id-12172,1.73915664,1.226405096,4.518312589,3.028451242,0.927273601
sdv-id-12173,1.640625873,1.995837067,5.451936246,5.298370316,1.118318077
sdv-id-12174,2.595229915,2.821132264,5.311239548,4.170813933,1.203407542
sdv-id-12175,3.319305341,2.584716709,5.769634738,4.53571096,1.081695549
sdv-id-12176,3.468993348,1.534711776,6.030648614,4.127573381,0.862214892
sdv-id-12177,3.061320794,2.722833269,5.485631252,3.641035787,0.814873383
sdv-id-12178,1.191116297,1.02294054,1.622837732,2.969504476,1.257098786
sdv-id-12179,1.312495486,1.087078908,4.985177025,5.359811555,0.793201764
sdv-id-12180,2.25776725,1.338474243,5.619881045,3.264987551,0.702551315
sdv-id-12181,2.368489214,3.220220653,5.50413391,4.912270576,0.934029288
sdv-id-12182,1.420823839,1.258852748,4.265103881,2.828535488,0.924933556
sdv-id-12183,1.849155217,1.83051007,4.776511822,3.88504909,0.92753341
sdv-id-12184,2.395437701,2.738851396,4.801065981,3.32763355,0.909123928
sdv-id-12185,1.674535382,1.460277207,4.147427468,4.733396516,0.822428961
sdv-id-12186,3.43105011,4.324363175,6.221137013,5.609490506,1.206878821
sdv-id-12187,3.235687766,2.282508021,6.055117245,4.849177353,0.884088178
sdv-id-12188,1.769166028,1.658868146,5.499950255,6.17036161,1.114364297
sdv-id-12189,1.449485539,1.14179541,4.611283592,2.709497294,0.815556033
sdv-id-12190,1.529766105,1.153632443,5.272592374,4.387144531,0.922996461
sdv-id-12191,4.157918572,2.423789462,5.596377729,3.483199892,0.467638782
sdv-id-12192,2.039533929,1.101921451,4.757768021,2.712987769,0.912780343
sdv-id-12193,3.821310136,2.93409135,5.812225178,3.946916554,0.821419025
sdv-id-12194,3.429083772,2.85364313,6.205298265,5.977438166,0.866567012
sdv-id-12195,2.946530927,1.295104011,5.874611942,5.033579272,1.08444822
sdv-id-12196,2.555696499,1.443131422,5.423393832,5.243656738,0.392424973
sdv-id-12197,1.85890593,2.726877982,4.709306496,4.671023567,0.559577422
sdv-id-12198,2.051977051,1.459689266,4.624109289,3.270559951,1.196944101
sdv-id-12199,2.647104234,1.780027796,4.739681247,3.657029607,0.902197304
sdv-id-12200,1.620664354,1.172619566,4.23849264,3.912529293,0.881740577
sdv-id-12201,1.409951335,1.198402692,4.753071112,6.806192722,1.138314953
sdv-id-12202,1.922222539,2.002206597,5.141328432,3.703939991,1.096730113
sdv-id-12203,2.296410776,2.619141126,5.191436089,4.975689985,1.07476941
sdv-id-12204,1.669433877,1.08742918,3.76977982,2.825343123,0.973909436
sdv-id-12205,1.538398115,1.253642498,4.086575676,4.233068123,1.056429906
sdv-id-12206,1.578969329,1.815239383,4.151663877,3.031180449,0.822220172
sdv-id-12207,1.391414382,1.153799053,3.937605295,2.261777197,0.994373587
sdv-id-12208,2.062454015,1.128104484,4.759484411,2.492721342,0.966389087
sdv-id-12209,1.518814462,1.479309482,4.741986322,5.874431858,1.170270745
sdv-id-12210,1.73650769,1.393973642,3.00101266,2.38876687,0.803463945
sdv-id-12211,1.16269135,1.020612388,2.326720062,2.217447942,1.188023943
sdv-id-12212,3.493176451,2.803428186,6.062036475,3.366499233,0.789962109
sdv-id-12213,2.080529516,1.783603369,5.764879659,4.582456818,0.902228676
sdv-id-12214,2.25899081,2.14538671,5.526766025,3.780310135,0.972436888
sdv-id-12215,1.368026988,1.17150605,3.997504363,3.983167244,1.175934693
sdv-id-12216,2.859285325,1.911287571,5.599520648,4.593248253,0.975237858
sdv-id-12217,2.125610027,1.253014547,5.287031881,4.937890349,1.107242769
sdv-id-12218,1.467726823,1.054634894,3.493499517,2.388035298,0.850763551
sdv-id-12219,2.47327806,1.303284703,5.37855541,4.247306709,1.020156284
sdv-id-12220,1.978022941,1.337990288,5.321360204,5.503713972,0.962016132
sdv-id-12221,1.34829176,1.098019028,3.302379879,3.078849965,0.995960949
sdv-id-12222,5.504509346,5.256507967,6.548012179,2.45822118,0.290903908
sdv-id-12223,1.895935084,2.232707632,5.184511883,5.174641519,1.132701277
sdv-id-12224,4.792425639,2.379118241,5.829657029,3.043657065,0.960545211
sdv-id-12225,2.969666069,2.100693899,5.263129634,3.886741561,0.764798282
sdv-id-12226,1.931016791,1.37601917,4.675866144,2.395930263,0.907262654
sdv-id-12227,3.650602711,2.719313638,5.65422663,3.640374979,0.831177424
sdv-id-12228,1.567135003,1.26867262,4.075560206,6.144846649,1.17014648
sdv-id-12229,2.36864087,1.64198898,5.002228188,4.730092905,1.176042027
sdv-id-12230,3.232602217,2.790703715,5.914143944,4.51008409,0.796964923
sdv-id-12231,2.762354003,2.527275611,5.489992685,3.335975299,1.179077409
sdv-id-12232,1.526905907,1.183435633,4.683497857,4.599986611,1.153101933
sdv-id-12233,1.590371075,1.071494037,5.00169754,5.148413259,1.232935879
sdv-id-12234,2.307724139,2.037975111,5.08887386,5.401382781,1.102951238
sdv-id-12235,2.299012721,1.55584137,4.869188865,3.819791074,1.052733719
sdv-id-12236,3.176892203,2.391752856,5.390677241,3.92234581,0.697443886
sdv-id-12237,2.091276809,1.888841791,5.149052514,3.789150927,0.883962639
sdv-id-12238,2.658399807,2.05605342,5.910679676,2.64351937,0.691943075
sdv-id-12239,1.504096069,1.176808691,3.364012178,4.345186546,1.031885226
sdv-id-12240,3.672339143,2.262286715,6.413209938,3.826098428,0.859574856
sdv-id-12241,3.602666245,2.480796134,6.091615354,5.550910825,0.802194348
sdv-id-12242,1.171538254,1.011938735,2.17076032,2.59753943,1.269453332
sdv-id-12243,3.296424671,1.354593816,6.173354672,4.429090797,0.566311298
sdv-id-12244,5.432913206,5.253927803,6.657062072,4.482105323,0.410427371
sdv-id-12245,2.04475773,1.339563102,5.517889282,2.73510851,0.322134812
sdv-id-12246,2.181849232,1.493126984,5.262076987,3.748715391,1.030275893
sdv-id-12247,1.673766822,1.570510063,4.536127355,5.186679521,0.737541445
sdv-id-12248,1.842228626,1.03935816,5.045092237,3.398789372,0.927793905
sdv-id-12249,2.544938779,1.924659776,5.741222281,4.08424948,1.139405211
sdv-id-12250,2.683314826,2.19480313,5.995515658,5.621296533,0.97144429
sdv-id-12251,3.968447248,2.918117239,6.296469127,6.210059246,0.98490148
sdv-id-12252,2.319493841,1.392481933,4.665803888,4.264756399,1.242386178
sdv-id-12253,2.426852851,1.472159306,4.960301359,5.177169111,0.946112846
sdv-id-12254,2.035324979,2.96912563,4.605665459,3.34229541,0.467956875
sdv-id-12255,2.82824389,1.715924839,5.838265575,3.266946947,0.878631444
sdv-id-12256,2.432631776,1.703602989,5.112452539,4.001354287,0.976519144
sdv-id-12257,2.666336245,1.729501956,6.130951305,4.463184492,1.058365007
sdv-id-12258,1.488708564,1.331464484,4.148913538,4.948078237,1.030487079
sdv-id-12259,1.94428249,1.131243036,4.606417616,3.719487437,0.917483762
sdv-id-12260,4.03562474,3.86253811,5.463454341,2.683160021,0.92881763
sdv-id-12261,1.919523092,1.376551471,5.35856476,5.538726524,1.244043977
sdv-id-12262,5.34519022,4.992833218,6.56447109,5.570399386,0.691741463
sdv-id-12263,1.845217388,1.083782686,3.615038096,3.917169149,1.061916853
sdv-id-12264,3.181517789,3.101447275,5.558733974,3.674912428,0.875034548
sdv-id-12265,3.108632161,4.027885482,5.660284889,4.912009001,0.86863221
sdv-id-12266,1.562567259,1.249655856,4.523353276,4.575355633,1.047845368
sdv-id-12267,4.671995049,3.901148893,6.54188534,5.102378641,0.760151949
sdv-id-12268,2.925857114,2.846127041,5.549409375,3.885297842,0.337766802
sdv-id-12269,3.847332719,3.604774353,5.671815106,5.024484217,0.890136168
sdv-id-12270,1.654105384,1.019188775,4.407171536,3.555380857,1.071112256
sdv-id-12271,4.970183645,4.840075743,6.686229311,4.391221667,1.165567181
sdv-id-12272,2.56642045,2.205404094,5.227939039,4.34163425,0.887122634
sdv-id-12273,1.214487405,1.032359707,3.468983771,2.853109425,0.837087081
sdv-id-12274,4.037309709,3.00314581,6.040452676,3.223863525,0.917063038
sdv-id-12275,1.560541273,1.26272402,5.139685976,4.872904513,1.0226526
sdv-id-12276,1.701837844,1.758475695,4.66325977,4.198151018,0.942366814
sdv-id-12277,1.26113754,1.216642522,4.061942993,4.985474791,1.025956791
sdv-id-12278,1.584394163,1.157007338,4.189002523,3.005515901,0.503527167
sdv-id-12279,2.202489464,1.401472626,5.370910909,2.828931573,0.922468538
sdv-id-12280,2.969632887,2.306188307,5.254400179,4.716482369,0.766253349
sdv-id-12281,1.643158023,1.348876535,5.041306503,1.683484498,0.922271655
sdv-id-12282,3.549614555,4.052773239,6.232173057,5.077576231,0.873632167
sdv-id-12283,1.748390129,1.478016835,5.053351723,3.710968276,1.147478337
sdv-id-12284,1.705317449,1.276357896,4.387779438,1.405478592,0.415135597
sdv-id-12285,3.838959844,5.384685067,5.330186485,4.179895973,0.97372936
sdv-id-12286,1.643145024,1.077807559,3.924999535,3.776690173,1.189580987
sdv-id-12287,2.360597894,2.187482081,4.879303583,3.864090303,0.838372785
sdv-id-12288,2.998099325,2.061328461,6.030011209,3.872967537,0.964232474
sdv-id-12289,1.266878597,1.066895533,2.929393854,4.337940268,0.935001478
sdv-id-12290,1.933694779,1.718235203,5.87014469,4.646546501,1.014741419
sdv-id-12291,2.666535301,1.819187287,4.849243826,4.424830652,0.627275505
sdv-id-12292,2.965962491,2.944160329,5.070999468,4.939966707,1.090805668
sdv-id-12293,2.476516406,1.646489948,3.918576153,2.798032147,0.858208265
sdv-id-12294,3.933152733,4.333401256,6.168550416,5.525999842,0.761139137
sdv-id-12295,2.588917595,1.811381995,6.278837861,5.221315265,0.94188098
sdv-id-12296,1.699925876,1.017876307,3.918576116,2.944037858,1.045398832
sdv-id-12297,1.534954988,1.278233823,4.587552104,4.430281198,0.949072155
sdv-id-12298,3.964375058,4.085785581,6.451318459,5.106976538,0.597813305
sdv-id-12299,2.14683523,2.010469836,5.543560398,4.381317742,1.060007721
sdv-id-12300,3.382815791,4.816721338,6.356730467,4.726761598,1.164745581
sdv-id-12301,2.404527532,2.673707108,5.286298229,4.168364822,1.012558394
sdv-id-12302,1.742197559,1.278507608,4.427726133,3.968947601,0.787053422
sdv-id-12303,1.688824593,1.248647243,5.406929136,4.317073293,0.888571522
sdv-id-12304,2.054138156,1.395577383,5.690718458,5.413851348,1.29665625
sdv-id-12305,2.027255122,1.292630193,4.790058668,3.564822189,1.033167132
sdv-id-12306,2.551810996,2.133718901,5.697794609,5.331367924,1.126018769
sdv-id-12307,1.75043723,1.305320203,3.995351363,3.699197356,1.120753467
sdv-id-12308,3.017588175,1.857708782,5.395070934,4.281678744,0.978966518
sdv-id-12309,3.348698728,1.883953096,6.223737117,5.834422675,0.982006623
sdv-id-12310,1.199780784,1.008984521,3.245381641,3.539979823,1.116487141
