id,lcd,pld,void_fraction,surface_area_m2cm3,pressure_2.5(bar)
hMOF-5016658,2.357946249,1.955331789,5.014331097,4.908930138,0.867906804
hMOF-5016665,2.116105608,1.836826832,4.340250599,4.085782612,1.030946281
hMOF-5016674,1.511504006,1.244302048,3.993537577,4.068958559,1.101995834
hMOF-5016680,2.72070721,2.31084666,5.858036822,5.00371931,0.742612521
hMOF-5016688,2.59978689,2.31084666,5.799693114,5.081684429,0.803245646
hMOF-5016694,1.511504006,1.125797091,3.996179826,3.988736555,1.121476769
hMOF-5016701,2.478866569,2.192341703,5.609422641,5.310655675,0.838576908
hMOF-5016702,1.390583685,1.125797091,3.904479512,3.700675955,1.085972905
hMOF-5016707,1.511504006,1.125797091,3.845528801,3.59193513,1.073588124
hMOF-5016709,2.72070721,2.31084666,5.887537172,4.933140359,0.779097267
hMOF-5016716,2.478866569,2.073836746,5.549686396,5.232895727,0.738492675
hMOF-5016717,1.390583685,1.125797091,3.915812617,3.601578184,1.028198893
hMOF-5016719,2.478866569,2.192341703,5.589770023,5.316195302,0.762569152
hMOF-5016724,1.511504006,1.125797091,4.037648848,3.787463443,1.045905011
hMOF-5016728,2.59978689,2.192341703,5.69150374,5.267774859,0.863444751
hMOF-5016733,2.962547851,2.666361531,6.039166543,4.870563092,0.755952608
hMOF-5016737,3.083468172,2.666361531,6.009401968,4.76674638,0.876554842
hMOF-5016743,2.72070721,1.718321875,5.854680452,5.261414547,0.926044181
hMOF-5016744,2.237025928,1.955331789,5.302121972,4.999615882,1.119271871
hMOF-5016747,2.357946249,1.362807005,5.575330491,5.20786482,1.129430524
hMOF-5016749,2.59978689,2.192341703,5.631881755,5.345534808,0.802515026
hMOF-5016750,1.511504006,1.125797091,3.934208381,3.760996337,1.090127889
hMOF-5016760,2.59978689,2.192341703,5.831542923,5.068143119,0.807342353
hMOF-5016765,1.874264967,1.481311961,5.125234131,5.351279606,1.051843086
hMOF-5016769,2.478866569,1.599816918,5.552928506,5.502901247,0.891700191
hMOF-5016771,3.325308812,2.903371444,6.090283344,4.566704297,0.661847
hMOF-5016784,2.59978689,2.073836746,5.673207953,5.328710756,0.772982779
hMOF-5016789,1.390583685,1.125797091,3.858632926,3.547002601,1.063003886
hMOF-5016796,2.478866569,1.836826832,5.53069077,5.418986157,0.916941613
hMOF-5016800,3.446229133,2.903371444,5.817846077,4.731456905,0.849350503
hMOF-5016802,2.237025928,1.836826832,5.453551389,5.369745029,0.985376514
hMOF-5016803,2.478866569,2.31084666,5.340863051,4.889849201,1.017612559
hMOF-5016807,2.841627531,2.547856574,5.782190001,4.845327014,0.7580051
hMOF-5016808,2.478866569,1.955331789,5.508738681,5.366257116,0.819811679
hMOF-5016810,2.478866569,2.073836746,5.527998532,5.248078408,0.838149814
hMOF-5016812,4.534512017,4.088421014,6.467953524,3.223242183,0.570875876
hMOF-5016814,1.874264967,1.125797091,4.700938974,4.097067037,1.1355658
hMOF-5016818,1.753344647,0.888787177,4.344485338,3.869942333,1.047296951
hMOF-5016822,1.753344647,1.362807005,4.532556318,3.903795609,1.160162153
hMOF-5016830,1.753344647,1.362807005,4.056515932,3.568135251,1.129470741
hMOF-5016836,4.413591697,4.088421014,6.383472976,3.362143199,0.755404359
hMOF-5016837,2.116105608,1.599816918,5.603916765,6.216692434,1.138739719
hMOF-5016841,2.116105608,1.481311961,5.359915807,5.83055992,1.109971816
hMOF-5016846,1.753344647,1.362807005,4.243365765,3.69698287,1.073701178
hMOF-5016854,1.753344647,1.362807005,4.16579077,3.477654678,1.096731468
hMOF-5016860,3.929910415,3.614401186,6.261208272,3.779872103,0.517101925
hMOF-5016862,1.632424326,1.007292134,3.391261973,2.950979778,0.872063549
hMOF-5016873,1.995185287,1.599816918,5.697052463,6.072867305,0.908792674
hMOF-5016896,4.292671376,3.8514111,6.426955821,3.455701342,0.690624713
hMOF-5016897,2.116105608,1.481311961,5.700658775,5.956329969,1.039865056
hMOF-5016900,3.567149453,3.258886315,6.24087724,4.055827592,0.852630011
hMOF-5016905,3.567149453,3.258886315,6.323893838,4.115942803,0.818559735
hMOF-5016907,1.269663365,1.007292134,3.196149758,2.245805788,0.960264576
hMOF-5016911,3.688069774,3.377391272,6.292558196,4.020948459,0.828334582
hMOF-5016914,3.446229133,3.140381358,6.217675439,4.351274361,0.835948935
hMOF-5016916,3.688069774,3.258886315,6.208663229,3.930262715,0.777397194
hMOF-5016919,1.995185287,1.362807005,5.400863521,5.626824753,1.171662234
hMOF-5016924,1.995185287,1.599816918,5.629596567,6.041476086,0.975704483
hMOF-5016927,4.171751056,3.732906143,6.304198373,3.657179625,0.65430986
hMOF-5016935,2.962547851,2.547856574,5.675628824,4.45611693,0.934969939
hMOF-5016942,2.116105608,1.481311961,5.484594241,6.177915046,0.926962941
hMOF-5016946,2.116105608,1.599816918,5.684541058,6.138316972,0.896994773
hMOF-5016949,4.050830735,3.732906143,6.262622232,3.574905907,0.647311283
hMOF-5016955,1.511504006,1.007292134,3.594136687,3.01130016,0.882380851
hMOF-5016958,2.116105608,1.599816918,5.441539869,6.071636277,0.977177098
hMOF-5016961,3.929910415,3.614401186,6.187139613,3.869942333,0.71281862
hMOF-5016962,2.116105608,1.125797091,5.18881949,6.154935852,0.971711265
hMOF-5016971,1.995185287,1.599816918,5.334364548,5.936633517,0.989670758
hMOF-5016975,2.116105608,1.244302048,5.482730385,6.333640113,0.964659819
hMOF-5016983,1.390583685,1.007292134,3.542320047,2.931898841,1.081638361
hMOF-5016984,4.050830735,3.614401186,6.20890603,4.094399809,0.775987191
hMOF-5016987,3.808990094,3.258886315,6.249625225,4.09604118,0.69593836
hMOF-5017000,3.688069774,3.258886315,6.036452882,4.1711339,0.815187605
hMOF-5017001,1.874264967,1.125797091,4.640752833,4.765310181,1.134466303
hMOF-5017004,3.325308812,2.903371444,5.960970263,4.653286614,0.93231088
hMOF-5017008,4.171751056,3.732906143,6.327157372,3.680569161,0.702392573
hMOF-5017009,1.995185287,1.481311961,5.446381611,6.034705431,0.969390404
hMOF-5017010,3.808990094,3.495896229,6.210855581,4.009664034,0.665183357
hMOF-5017013,3.929910415,3.495896229,6.289094708,3.729399946,0.705033204
hMOF-5017014,2.116105608,1.362807005,5.39302247,6.046810542,0.958657697
hMOF-5017016,3.929910415,3.495896229,6.295850296,3.767766992,0.670319211
hMOF-5017022,2.237025928,1.481311961,5.82817227,6.081484503,0.899521565
hMOF-5017027,1.874264967,1.362807005,4.380012872,4.146102994,1.148081968
hMOF-5017028,1.269663365,0.888787177,3.009892646,2.335465676,0.89451025
hMOF-5017031,1.753344647,1.244302048,4.41921813,4.169697701,1.210292507
hMOF-5017042,2.357946249,1.362807005,5.601610154,6.199458039,1.171681608
hMOF-5017045,4.534512017,4.088421014,6.327542998,3.472935737,0.779637046
hMOF-5017046,1.995185287,1.362807005,5.415274489,6.228387202,1.220959789
hMOF-5017054,2.237025928,1.244302048,5.590848346,6.239671627,1.096334811
hMOF-5017058,2.116105608,1.125797091,5.478202856,6.296298925,1.078040719
hMOF-5017062,2.116105608,1.362807005,5.523285332,6.074713848,1.093081566
hMOF-5017069,4.413591697,3.969916057,6.155946796,3.452213429,0.539254257
hMOF-5017079,1.632424326,1.007292134,3.822348424,3.180156196,0.912013266
hMOF-5017086,1.390583685,0.888787177,4.018788905,3.692263929,1.048893779
hMOF-5017090,4.776352658,4.325430927,6.430647828,3.031612126,0.818985475
hMOF-5017093,4.655432337,4.206925971,6.364434503,3.373837966,0.853385913
hMOF-5017094,2.357946249,1.481311961,5.541838203,6.043117457,1.130309414
hMOF-5017096,4.534512017,4.088421014,6.281967778,3.297514218,0.779813014
hMOF-5017099,2.237025928,1.125797091,5.498026862,6.266754248,1.153820031
hMOF-5017102,3.929910415,3.495896229,6.244947731,3.950985023,0.949681789
hMOF-5017104,4.050830735,3.732906143,6.279989662,3.62948149,0.972114457
hMOF-5017110,3.929910415,3.495896229,6.235114281,3.572854193,0.868303961
hMOF-5017111,2.237025928,1.125797091,5.396671629,5.070400004,1.255316461
hMOF-5017117,3.808990094,3.495896229,5.967297378,3.615529837,1.033556522
hMOF-5017118,4.655432337,4.206925971,6.32260842,3.279253966,0.781238236
hMOF-5017129,1.390583685,1.125797091,4.041440832,3.537154375,1.113185491
hMOF-5017132,3.083468172,2.784866488,5.32801601,3.928416173,0.95092949
hMOF-5017138,1.753344647,1.244302048,4.466871443,4.111429032,1.12648067
hMOF-5017143,4.413591697,3.969916057,6.333470204,3.52894752,0.679424908
hMOF-5017145,4.655432337,4.206925971,6.280968008,3.320083068,0.559010651
hMOF-5017149,2.237025928,1.599816918,5.55130031,5.949969656,0.942425588
hMOF-5017167,4.292671376,3.8514111,6.173014294,3.45836857,0.805062733
hMOF-5017168,1.995185287,1.007292134,5.131868318,5.603640388,1.132874642
hMOF-5017170,1.874264967,1.481311961,5.31759698,5.369129515,1.083033095
hMOF-5017180,1.995185287,1.244302048,4.952716713,5.098098139,1.142454988
hMOF-5017181,3.567149453,3.258886315,5.927249457,4.030181171,0.891836241
hMOF-5017188,4.171751056,3.8514111,6.076036625,3.489759789,0.792059469
hMOF-5017198,3.929910415,3.614401186,6.154282893,3.734939573,0.733606431
hMOF-5017208,1.511504006,1.007292134,3.822426977,3.423079095,1.021943531
hMOF-5017211,1.753344647,1.362807005,4.537883663,4.13810131,1.238400575
hMOF-5017217,4.292671376,3.969916057,6.326828877,3.29936076,0.767696643
hMOF-5017226,2.116105608,1.599816918,5.58857744,6.17853056,1.132850689
hMOF-5017228,1.390583685,0.888787177,3.380678696,2.701491395,1.011398456
hMOF-5017232,1.390583685,1.007292134,3.294270021,2.471904635,0.963149367
hMOF-5017233,4.534512017,4.206925971,6.310975384,3.283767736,0.8724427
hMOF-5017237,2.237025928,1.718321875,5.420616116,5.525059754,1.01049134
hMOF-5017240,4.292671376,3.8514111,6.220774726,3.575111078,0.669035115
hMOF-5017241,2.116105608,1.244302048,5.193596961,5.77352228,1.145477481
hMOF-5017255,4.171751056,3.732906143,6.167758362,3.574905907,0.523764035
hMOF-5017257,1.632424326,1.125797091,3.379343289,2.646915812,0.795329543
hMOF-5017259,2.116105608,1.362807005,5.14436544,5.633185065,0.925400917
hMOF-5017260,1.753344647,1.125797091,3.708481786,3.227140439,0.891864415
hMOF-5017281,2.116105608,1.362807005,5.479902464,5.754236172,1.196611337
hMOF-5017289,3.929910415,3.614401186,6.191260093,3.857632051,0.923883268
hMOF-5017292,2.237025928,1.244302048,5.286839777,4.785416975,1.239930945
hMOF-5017293,3.929910415,3.614401186,6.226794768,3.920414489,0.888369562
hMOF-5017294,1.753344647,1.125797091,5.212071279,5.232075042,1.244774182
hMOF-5017295,3.808990094,3.258886315,6.202550351,3.825214975,0.928986253
hMOF-5017300,3.808990094,3.258886315,6.060561617,3.714217265,0.914443589
hMOF-5017308,4.413591697,3.969916057,6.225595044,3.396611988,0.674482992
hMOF-5017313,1.390583685,1.007292134,3.606933741,3.162716629,1.050680241
hMOF-5017324,2.116105608,1.244302048,5.192225849,5.710945013,0.976060047
hMOF-5017326,4.292671376,3.8514111,6.217496909,3.66251408,0.679620317
hMOF-5017328,1.753344647,1.481311961,3.622080253,3.151021861,1.035982065
hMOF-5017334,1.632424326,0.888787177,3.14529004,2.484420089,0.885911071
hMOF-5017336,2.237025928,1.481311961,4.862216123,4.880000975,0.996456881
hMOF-5017339,1.632424326,1.125797091,3.688329284,3.000220906,0.945916925
hMOF-5017344,4.171751056,3.969916057,6.219325059,3.344908804,0.782178286
hMOF-5017349,1.874264967,1.244302048,4.696432869,4.806754797,1.166328809
hMOF-5017350,4.050830735,3.614401186,6.146556101,3.903385266,0.806384972
hMOF-5017361,3.204388492,2.784866488,5.792387653,4.616150596,0.994636115
hMOF-5017364,1.753344647,0.888787177,4.353340442,3.992429639,1.166531329
hMOF-5017365,4.171751056,3.732906143,6.102937573,3.534487147,0.748415683
hMOF-5017379,1.511504006,1.125797091,2.9997307,1.92655914,0.871669339
hMOF-5017382,3.083468172,2.784866488,5.68426255,4.438061849,1.001701613
hMOF-5017384,2.237025928,1.955331789,4.958608214,4.438677364,1.005735271
hMOF-5017387,2.357946249,1.955331789,4.583487447,4.254843818,0.943587725
hMOF-5017389,2.962547851,2.547856574,5.589327268,4.693295031,0.677807468
hMOF-5017390,1.995185287,1.718321875,4.709901196,4.220169857,0.911489141
hMOF-5017392,1.874264967,1.362807005,4.233189537,4.167851159,0.77484262
hMOF-5017397,2.72070721,2.429351617,5.591355372,4.567935325,0.94508303
hMOF-5017400,1.995185287,1.244302048,4.766888074,4.257100703,1.045453633
hMOF-5017402,1.874264967,1.481311961,5.175179774,4.289312608,1.218867434
hMOF-5017408,1.995185287,1.599816918,4.850283157,4.320908999,0.967802499
hMOF-5017411,2.116105608,1.718321875,4.834950973,4.57614218,0.92137896
hMOF-5017412,2.116105608,1.836826832,4.898379225,4.63625739,0.944138279
hMOF-5017418,1.995185287,1.718321875,4.227433719,3.912617977,1.000272951
hMOF-5017419,1.874264967,1.599816918,4.756454762,4.137896139,1.031198147
hMOF-5017420,2.478866569,2.192341703,5.131361292,4.42308434,0.90164446
hMOF-5017428,2.116105608,1.836826832,4.489002061,4.070805102,0.916682363
hMOF-5017450,2.237025928,1.955331789,5.387452324,5.723665638,0.876950746
hMOF-5017455,1.995185287,1.718321875,5.15808371,5.522187355,0.991215159
hMOF-5017461,1.995185287,1.718321875,5.332593527,5.599126618,1.026353641
hMOF-5017477,1.148743044,0.888787177,3.271939449,2.358239698,0.856723485
hMOF-5017482,1.269663365,1.007292134,3.64850274,2.937848811,1.076816963
hMOF-5017484,1.390583685,0.888787177,3.282972623,2.645274441,1.033836691
hMOF-5017489,2.116105608,1.599816918,5.13947371,5.210942391,1.120680313
hMOF-5017495,1.511504006,1.125797091,4.685885297,4.790341087,1.188298879
hMOF-5017496,1.632424326,1.362807005,4.541325727,4.072241301,1.147020956
hMOF-5017505,1.995185287,1.836826832,5.080658681,5.632774722,0.886207384
hMOF-5017512,1.390583685,1.007292134,3.682730573,3.332188179,1.068973645
hMOF-5017513,2.237025928,1.836826832,5.187177011,5.645290176,0.938465494
hMOF-5017517,1.390583685,0.888787177,3.175697324,2.657584723,1.031667185
hMOF-5017523,1.632424326,1.007292134,4.284449162,4.273514413,1.103844357
hMOF-5017525,2.357946249,2.073836746,5.366778513,5.628055781,0.838611794
hMOF-5017530,2.116105608,1.718321875,4.963607063,5.236588812,0.978308192
hMOF-5017546,1.995185287,1.718321875,5.285347263,5.684272735,0.89174976
hMOF-5017549,1.511504006,1.244302048,4.351398032,4.53859582,1.113215695
hMOF-5017553,1.148743044,0.888787177,2.604071806,1.695536181,0.840289673
hMOF-5017558,2.841627531,2.547856574,5.915616421,4.643438388,0.959194615
hMOF-5017560,2.841627531,2.547856574,5.809719377,4.666417581,0.875319717
hMOF-5017561,1.511504006,1.244302048,4.075982879,4.172980443,1.150634877
hMOF-5017564,1.390583685,1.125797091,4.038977114,4.248688677,1.140782032
hMOF-5017574,1.874264967,1.481311961,4.988715567,5.390672509,1.149639311
hMOF-5017581,2.841627531,2.31084666,5.724953181,4.910366337,0.950392168
hMOF-5017584,1.390583685,1.125797091,4.150879918,4.092348095,1.113363259
hMOF-5017589,2.72070721,2.429351617,5.624462035,4.979919431,0.709191693
hMOF-5017603,2.59978689,2.31084666,5.728645188,5.032648472,0.931952974
hMOF-5017604,1.390583685,0.888787177,3.646010457,2.93025747,1.050097402
hMOF-5017609,1.390583685,1.007292134,4.068470323,3.815366749,1.078284373
hMOF-5017612,1.511504006,1.125797091,4.14953737,4.126611714,1.051495867
hMOF-5017613,1.753344647,1.125797091,4.133848126,4.097272208,1.116583796
hMOF-5017614,1.995185287,1.125797091,4.363880872,4.180161441,1.049727062
hMOF-5017616,1.632424326,1.362807005,4.551623356,4.688370918,1.037125662
hMOF-5017627,1.390583685,1.007292134,3.810586847,3.488118418,1.071786452
hMOF-5017628,3.204388492,2.784866488,5.696524013,5.07286206,0.901070028
hMOF-5017630,2.478866569,2.192341703,5.351182104,5.110408421,0.915340487
hMOF-5017637,1.995185287,1.481311961,5.118707063,5.187758026,1.132946877
hMOF-5017638,2.478866569,1.955331789,5.247620236,4.793418658,1.09122722
hMOF-5017658,1.511504006,1.007292134,4.114331191,4.289312608,1.153258417
hMOF-5017664,1.390583685,1.007292134,2.828248758,1.928610854,0.975177139
hMOF-5017669,1.632424326,1.007292134,3.832960266,3.76140668,1.148905451
hMOF-5017678,1.511504006,1.007292134,3.672768581,3.771870419,1.080686329
hMOF-5017681,2.72070721,2.31084666,5.75803842,4.665391725,0.774191417
hMOF-5017682,1.390583685,1.007292134,3.982497262,4.134203054,1.105057991
hMOF-5017684,2.72070721,2.192341703,5.630896267,5.367488144,0.761446561
hMOF-5017685,1.390583685,1.125797091,3.6360199,3.575316249,0.982792607
hMOF-5017686,2.59978689,2.192341703,5.49064999,5.326864213,0.645905697
hMOF-5017690,1.632424326,1.007292134,3.854948061,3.307567615,0.927870164
hMOF-5017694,2.59978689,1.955331789,5.612786152,5.084556828,0.769421977
hMOF-5017702,2.841627531,2.547856574,5.875818442,4.723044879,0.818852727
hMOF-5017703,1.753344647,1.007292134,3.882113234,3.492221845,1.102784984
hMOF-5017705,2.841627531,2.547856574,5.850531408,4.859278667,0.83853853
hMOF-5017711,2.478866569,2.192341703,5.584456961,4.833427075,0.975643854
hMOF-5017718,2.357946249,1.362807005,5.70345813,5.429244726,1.059474139
hMOF-5017722,1.632424326,1.125797091,4.011212079,3.849014854,1.092649985
hMOF-5017726,1.632424326,1.125797091,4.12350765,3.899076667,1.019833455
hMOF-5017728,1.511504006,1.125797091,4.05178845,3.9325196,1.085272672
hMOF-5017735,2.841627531,2.31084666,5.745184237,4.742536159,0.734167072
hMOF-5017736,1.390583685,1.125797091,3.97094278,3.920414489,1.062894831
hMOF-5017740,3.083468172,2.784866488,5.787295968,4.704579456,0.691869698
hMOF-5017742,1.390583685,0.888787177,2.770533476,2.102801345,0.954031147
hMOF-5017743,2.357946249,1.955331789,5.243164119,5.439913637,0.678309668
hMOF-5017748,1.511504006,1.007292134,3.359847778,2.779866858,0.981771761
hMOF-5017750,2.116105608,1.599816918,4.782098857,5.078401687,0.928250384
hMOF-5017754,2.72070721,2.31084666,5.604738005,5.169087432,0.78040495
hMOF-5017756,1.753344647,1.244302048,4.648615308,4.913238737,1.136759292
hMOF-5017760,2.59978689,2.31084666,5.351931931,4.841428758,0.887382732
hMOF-5017761,2.357946249,1.836826832,5.413589162,5.119846304,0.931676638
hMOF-5017762,1.511504006,1.007292134,4.575753514,5.597074904,1.077786052
hMOF-5017766,3.083468172,2.666361531,5.722389486,5.079837887,0.964002413
hMOF-5017771,2.478866569,2.073836746,5.509167154,5.15677715,0.770422528
hMOF-5017774,2.478866569,1.836826832,5.479731075,5.285214426,0.743702109
hMOF-5017784,4.292671376,3.8514111,6.316438412,3.695546671,0.796697886
hMOF-5017793,1.995185287,1.718321875,5.289646273,5.761006827,1.235855241
hMOF-5017815,4.050830735,3.614401186,6.200979284,4.131740998,0.817200362
hMOF-5017819,4.050830735,3.8514111,6.295621777,3.954678108,0.743434001
hMOF-5017823,4.050830735,3.495896229,6.173956935,4.224888799,0.763501134
hMOF-5017827,3.688069774,3.377391272,6.174378266,4.349222647,0.887931711
hMOF-5017828,1.874264967,1.125797091,4.960536341,4.832401218,1.227759178
hMOF-5017832,3.083468172,2.429351617,5.92832778,5.104458451,1.032287956
hMOF-5017834,1.753344647,1.244302048,4.557429162,4.464118613,1.193463485
hMOF-5017835,4.050830735,3.614401186,6.174692479,4.066906846,0.73065733
hMOF-5017840,1.390583685,1.125797091,3.500486823,2.378962006,0.951825617
hMOF-5017857,1.632424326,1.125797091,3.558837672,3.055001661,0.968979495
hMOF-5017873,3.083468172,2.784866488,5.585342471,5.294036795,0.869263571
hMOF-5017875,1.874264967,1.125797091,4.625827698,4.85373904,1.159621573
hMOF-5017877,3.929910415,3.495896229,6.195387714,4.210321632,0.720940186
hMOF-5017878,1.874264967,1.244302048,5.045038312,5.427193012,0.989142317
hMOF-5017885,1.632424326,1.125797091,4.956744357,4.960633322,1.173293164
hMOF-5017892,3.204388492,2.903371444,5.957635317,4.223452599,1.06321148
hMOF-5017896,1.511504006,1.244302048,3.811336674,2.805923621,1.161895658
hMOF-5017897,3.204388492,2.903371444,5.903983385,4.2671541,1.024855705
hMOF-5017898,1.511504006,1.244302048,4.307243913,4.255254161,1.253418821
hMOF-5017900,1.632424326,1.244302048,4.443334005,4.299366005,1.214876895
hMOF-5017910,3.083468172,2.784866488,5.902797944,4.373432869,0.873023465
hMOF-5017914,3.325308812,3.021876401,5.95005849,4.468837555,0.600475893
hMOF-5017920,1.632424326,0.888787177,3.98913859,3.628250462,0.980089508
hMOF-5017927,3.325308812,2.903371444,5.942210297,4.349427819,0.873239921
hMOF-5017928,1.632424326,1.481311961,4.347056175,3.766535964,1.163045402
hMOF-5017937,2.841627531,2.429351617,5.88057449,4.743151673,1.041246648
hMOF-5017939,2.841627531,2.429351617,5.841869117,4.51910454,1.025698328
hMOF-5017943,2.962547851,2.547856574,5.844854144,4.571218067,0.961599466
hMOF-5017946,2.72070721,1.955331789,5.674557642,4.61061097,1.054686789
hMOF-5017958,3.204388492,2.784866488,5.909524966,4.29403155,0.783279815
hMOF-5017959,1.632424326,1.007292134,4.211473109,3.687750159,1.119636032
hMOF-5017962,1.874264967,1.362807005,4.56619143,4.472735811,1.097100268
hMOF-5017964,2.478866569,2.192341703,5.576808722,4.288902265,0.803674848
hMOF-5017966,3.325308812,2.903371444,5.962169987,4.214425059,0.751584694
hMOF-5017980,1.632424326,0.888787177,4.089144134,3.570392136,1.03062361
hMOF-5017981,2.841627531,2.429351617,5.705250575,4.970891891,0.836961951
hMOF-5017992,2.478866569,2.192341703,5.319946439,4.736996532,0.992681647
hMOF-5017994,2.357946249,1.836826832,5.219683812,4.710529425,1.024805206
hMOF-5017995,2.59978689,1.362807005,5.380496782,4.983612516,1.055632587
hMOF-5018001,2.962547851,2.547856574,5.965047896,4.551726787,0.876436068
hMOF-5018002,1.632424326,0.888787177,4.25729113,3.964731505,1.116189876
hMOF-5018007,1.753344647,1.125797091,4.661855116,4.933345531,1.148684488
hMOF-5018008,2.72070721,2.192341703,5.683619841,4.980945288,0.877804165
hMOF-5018012,2.72070721,2.31084666,5.806712926,4.86871655,0.871470474
hMOF-5018018,2.72070721,2.429351617,5.663210255,4.939705843,1.055886244
hMOF-5018020,3.446229133,3.140381358,6.014743596,4.450782474,0.908947468
hMOF-5018022,1.148743044,0.888787177,2.366362256,1.354951711,0.83087889
hMOF-5018024,1.390583685,1.007292134,3.218473189,2.453234041,1.04060942
hMOF-5018031,1.390583685,1.007292134,3.229920553,1.883883496,0.875809669
hMOF-5018035,2.116105608,1.836826832,5.028692076,4.853533869,0.784043036
hMOF-5018036,1.390583685,0.888787177,2.682068132,1.644038167,0.663216839
hMOF-5018037,2.116105608,1.599816918,5.396043203,5.187552855,0.939579171
hMOF-5018039,2.478866569,1.955331789,5.562204942,5.105894651,0.925418205
hMOF-5018051,1.390583685,0.888787177,3.090659762,1.891680008,0.989892122
hMOF-5018058,2.72070721,1.718321875,5.580200798,5.14487721,1.089715975
hMOF-5018059,3.204388492,2.784866488,5.750547288,4.433958422,1.006650922
hMOF-5018072,1.390583685,1.125797091,3.784514279,3.227140439,1.037433561
hMOF-5018079,1.390583685,1.125797091,2.921927187,1.879574897,0.88708366
hMOF-5018080,2.478866569,2.073836746,5.46604137,5.09830331,0.909314428
hMOF-5018083,1.390583685,1.244302048,3.00867864,2.079001466,0.982250604
hMOF-5018084,3.325308812,3.021876401,5.823616177,4.738432731,0.726627729
hMOF-5018094,2.357946249,1.362807005,5.508567292,5.49284785,1.075097012
hMOF-5018095,1.995185287,1.718321875,5.173151669,5.033263986,1.077664505
hMOF-5018099,1.874264967,1.481311961,4.68089359,4.621279881,1.075841696
hMOF-5018100,2.116105608,1.836826832,4.6042898,4.150206421,0.998331176
hMOF-5018108,1.390583685,1.125797091,2.675248274,1.727132571,0.848638314
hMOF-5018113,2.962547851,2.547856574,5.815903667,4.95283681,0.826887647
hMOF-5018119,1.390583685,1.007292134,3.084332648,1.995291549,0.947774564
hMOF-5018120,3.325308812,3.021876401,5.79018816,4.826656419,0.910585544
hMOF-5018126,1.995185287,1.481311961,5.293274009,5.781113621,1.182927061
hMOF-5018127,1.632424326,1.007292134,3.840472822,3.270636769,1.116841729
hMOF-5018132,2.237025928,1.599816918,5.522085608,5.271057601,1.086341717
hMOF-5018133,1.390583685,1.007292134,3.010313977,1.714206775,0.878853242
hMOF-5018141,2.237025928,1.836826832,5.325923634,5.062193149,0.95664809
hMOF-5018158,1.995185287,1.599816918,5.531983329,4.494483976,1.216320537
hMOF-5018159,2.478866569,2.073836746,5.617042315,4.762848124,1.149492352
hMOF-5018161,1.753344647,1.481311961,5.03843269,4.112660061,1.216697919
hMOF-5018165,1.874264967,1.362807005,5.018837202,3.973964216,1.170594841
hMOF-5018168,1.390583685,0.888787177,3.042092374,1.598490124,1.010175788
hMOF-5018185,2.116105608,1.718321875,5.11120879,4.91077668,1.040414038
hMOF-5018195,2.59978689,2.31084666,5.393315259,4.737817217,0.989340775
hMOF-5018199,1.753344647,1.244302048,4.617822398,4.290338465,1.143879798
hMOF-5018201,1.874264967,1.481311961,5.223897127,5.351279606,1.095660144
hMOF-5018202,2.357946249,1.955331789,5.351517741,4.610200627,1.006098682
hMOF-5018207,3.083468172,2.666361531,6.093682562,4.337322708,0.816199391
hMOF-5018210,2.237025928,1.125797091,5.244128183,5.479716882,1.165018339
hMOF-5018220,1.753344647,1.362807005,4.657120492,4.969660863,1.254894099
hMOF-5018225,3.204388492,2.666361531,6.01129439,4.422058483,0.866805251
hMOF-5018239,2.962547851,2.429351617,5.478188573,4.344093363,0.741155574
hMOF-5018248,3.083468172,2.547856574,5.970260981,4.496740861,0.859588579
hMOF-5018249,1.874264967,1.007292134,4.857217275,4.255459332,1.186971434
hMOF-5018254,2.59978689,1.599816918,5.641543816,5.001052082,1.123557254
hMOF-5018257,2.962547851,2.547856574,5.86096472,4.505768401,0.867565054
hMOF-5018261,2.357946249,1.955331789,5.006640011,4.702117399,1.03945711
hMOF-5018263,2.841627531,2.547856574,5.821259576,4.523207967,0.792308387
hMOF-5018265,2.72070721,2.192341703,5.59623282,4.819885764,0.864527931
hMOF-5018266,1.874264967,1.125797091,3.966743747,3.173795883,1.086087684
hMOF-5018267,2.841627531,2.547856574,5.776569867,4.60773857,0.850122561
hMOF-5018274,2.962547851,2.547856574,5.540359972,4.585990405,0.793978021
hMOF-5018276,2.59978689,1.836826832,5.578779696,5.038188099,0.822744133
hMOF-5018283,3.808990094,3.495896229,6.192852584,3.888612927,0.717207398
hMOF-5018291,2.478866569,1.955331789,5.333593297,4.623741937,1.030146225
hMOF-5018293,2.116105608,1.599816918,5.377811686,5.264492118,1.107323489
hMOF-5018306,1.511504006,1.007292134,3.866859603,2.477854605,1.019667378
hMOF-5018308,1.874264967,1.125797091,4.849697577,4.752589556,1.265933422
hMOF-5018310,3.567149453,3.377391272,6.113656534,3.979709015,1.025816944
hMOF-5018311,1.874264967,1.125797091,4.847162447,4.829323647,1.256308858
hMOF-5018317,1.390583685,1.007292134,3.092844974,2.098697918,1.029780094
hMOF-5018318,3.688069774,3.258886315,6.143078331,3.912617977,1.051437227
hMOF-5018320,1.269663365,0.888787177,3.023482374,2.07653941,1.023093373
hMOF-5018326,3.446229133,3.021876401,6.109400371,4.231454282,0.914498381
hMOF-5018330,1.995185287,1.125797091,4.636253869,4.131740998,1.164543075
hMOF-5018331,3.567149453,3.140381358,6.059454729,4.084141241,0.861371009
